0,987
1,1258
2,1733
3,2434
4,3221
5,5005
6,6484
7,8247
8,10263
9,12401
10,15027
11,17884
12,21137
13,25064
14,28792
15,31976
16,35429
17,38114
18,41118
19,43687
20,45737
21,59917
22,65092
23,67773
24,69905
25,72063
26,74094
27,75974
28,76508
29,77542
30,78600
31,79638
32,80267
33,81259
34,82120
35,83255
36,84710
37,86527
38,88725
39,91352
40,93957
41,97256
42,100426
43,104703
44,109784
45,115504
46,121370
47,128558
48,137254
49,148476
50,162243
51,178993
52,196117
53,215303
54,235766
55,258611
56,285527
57,317234
58,355738
59,389247
60,425802
61,469968
62,514878
63,563720
64,625074
65,691437
66,758574
67,819537
68,883952
69,959263
70,1037625
71,1118621
72,1205010
73,1288610
74,1362649
75,1440081
76,1523945
77,1612812
78,1703157
79,1801188
80,1886885
81,1963590
82,2039927
83,2120013
84,2206833
85,2294305
86,2384192
87,2469086
88,2547441
89,2630354
90,2712195
91,2796778
92,2883385
93,2981222
94,3072652
95,3147416
96,3218763
97,3297835
98,3382998
99,3472561
100,3568327
101,3652025
102,3734945
103,3816773
104,3900748
105,3997710
106,4094333
107,4191160
108,4280281
109,4361145
110,4435037
111,4524129
112,4616950
113,4715974
114,4818676
115,4916085
116,4999985
117,5092365
118,5191177
119,5296627
120,5406596
121,5516694
122,5619032
123,5717543
124,5810413
125,5906247
126,6015846
127,6135862
128,6264772
129,6391625
130,6503153
131,6607236
132,6726779
133,6850405
134,6984232
135,7117893
136,7249248
137,7366555
138,7476991
139,7601567
140,7740938
141,7882334
142,8027647
143,8166169
144,8293096
145,8421927
146,8569942
147,8720437
148,8864902
149,9049939
150,9211931
151,9345908
152,9489220
153,9657814
154,9836339
155,10021491
156,10220304
157,10402693
158,10571414
159,10735011
160,10916548
161,11119852
162,11334648
163,11553312
164,11752900
165,11934944
166,12111655
167,12326278
168,12545866
169,12775425
170,13018383
171,13241628
172,13443730
173,13641491
174,13868260
175,14109073
176,14362589
177,14607840
178,14838461
179,15063764
180,15271321
181,15516367
182,15801847
183,16081117
184,16373821
185,16639242
186,16866320
187,17086186
188,17339780
189,17633637
190,17923831
191,18218334
192,18481577
193,18708887
194,18911467
195,19170944
196,19448142
197,19735203
198,20022321
199,20297923
200,20526705
201,20746833
202,21020296
203,21314049
204,21604262
205,21898166
206,22167450
207,22388912
208,22594415
209,22857961
210,23137545
211,23413792
212,23682034
213,23953637
214,24171468
215,24391103
216,24652308
217,24933548
218,25214795
219,25509350
220,25779503
221,26010630
222,26261535
223,26528769
224,26820882
225,27114475
226,27425150
227,27707027
228,27951847
229,28158679
230,28410497
231,28705563
232,29012620
233,29334297
234,29629453
235,29886986
236,30137853
237,30424436
238,30737557
239,31055423
240,31383104
241,31687770
242,31949851
243,32189166
244,32471081
245,32791485
246,33110754
247,33437753
248,33746017
249,34010207
250,34250892
251,34544902
252,34866066
253,35192995
254,35524823
255,35830672
256,36091059
257,36365037
258,36680414
259,37032477
260,37392960
261,37757938
262,38134330
263,38428544
264,38707080
265,39031434
266,39418020
267,39822722
268,40241817
269,40637797
270,40987330
271,41333515
272,41727721
273,42174093
274,42657548
275,43154870
276,43629845
277,44061766
278,44477576
279,44945344
280,45460895
281,46010913
282,46584538
283,47089045
284,47558448
285,48032687
286,48532593
287,49104193
288,49728956
289,50360604
290,50990865
291,51495424
292,51983130
293,52551958
294,53176441
295,53833860
296,54496776
297,55101781
298,55622143
299,56125835
300,56699610
301,57320695
302,57984489
303,58653553
304,59264935
305,59792683
306,60330452
307,60902930
308,61542041
309,62163602
310,62781700
311,63375848
312,63900309
313,64397898
314,64990104
315,65636359
316,66328494
317,67021903
318,67667378
319,68221554
320,68749624
321,69360030
322,70021940
323,70721484
324,71433791
325,72093139
326,72647173
327,73181704
328,73786500
329,74513969
330,75253075
331,75974514
332,76615774
333,77180045
334,77722154
335,78344156
336,79038670
337,79735947
338,80274109
339,80746897
340,81194592
341,81697710
342,82337184
343,83073910
344,83835240
345,84471023
346,85041689
347,85584427
348,86149186
349,86864712
350,87672114
351,88514064
352,89353357
353,90120691
354,90764439
355,91357685
356,92044364
357,92788309
358,93542499
359,94301342
360,94978270
361,95539168
362,96018923
363,96612356
364,97276672
365,97927597
366,98564702
367,99165321
368,99650230
369,100092787
370,100623441
371,101213777
372,101810826
373,102394332
374,102923280
375,103341638
376,103735005
377,104190498
378,104678318
379,105187686
380,105683350
381,106124930
382,106488211
383,106815044
384,107206714
385,107648552
386,108096057
387,108524981
388,108912181
389,109216925
390,109485160
391,109833308
392,110231086
393,110634903
394,111045791
395,111430017
396,111751355
397,112038672
398,112416561
399,112858218
400,113308398
401,113744249
402,114141257
403,114463422
404,114759860
405,115132136
406,115576608
407,116026451
408,116479176
409,116892908
410,117272591
411,117567231
412,117961045
413,118429651
414,118911059
415,119404540
416,119857137
417,120233947
418,120573424
