0,17
1,25
2,44
3,59
4,83
5,109
6,136
7,175
8,219
9,265
10,310
11,368
12,432
13,499
14,572
15,645
16,731
17,825
18,922
19,1030
20,1127
21,1273
22,1395
23,1528
24,1670
25,1776
26,1874
27,2010
28,2127
29,2248
30,2361
31,2461
32,2619
33,2700
34,2764
35,2801
36,2861
37,2926
38,2980
39,3053
40,3120
41,3205
42,3288
43,3391
44,3497
45,3603
46,3832
47,4029
48,4306
49,4638
50,4994
51,5446
52,5867
53,6574
54,7228
55,8066
56,9062
57,10187
58,11606
59,13271
60,14958
61,16955
62,19531
63,22167
64,25287
65,28830
66,32679
67,36177
68,40469
69,45215
70,50584
71,56983
72,63185
73,69518
74,74783
75,80545
76,88359
77,95354
78,103232
79,110526
80,116942
81,122756
82,128598
83,136182
84,144465
85,151554
86,160191
87,166957
88,171987
89,177822
90,185357
91,192085
92,199013
93,205592
94,211871
95,215971
96,220894
97,228075
98,234863
99,240893
100,246980
101,252853
102,256920
103,261421
104,267582
105,274479
106,280415
107,286156
108,290714
109,295329
110,299284
111,305312
112,310620
113,316142
114,321544
115,326215
116,329782
117,333708
118,339150
119,344078
120,349306
121,354275
122,358615
123,362246
124,366032
125,370239
126,375638
127,380508
128,385558
129,389956
130,393540
131,397180
132,402295
133,407478
134,412670
135,417509
136,421938
137,425828
138,429593
139,434742
140,440115
141,445180
142,450012
143,454566
144,458318
145,462272
146,469159
147,474461
148,479773
149,485063
150,489646
151,493471
152,496993
153,502336
154,507367
155,512412
156,517253
157,521838
158,525552
159,529634
160,534931
161,539964
162,545185
163,550453
164,555148
165,559051
166,563157
167,568994
168,574547
169,580167
170,585744
171,590948
172,595475
173,599809
174,605706
175,611619
176,617755
177,623592
178,628861
179,633491
180,638020
181,644295
182,651460
183,657904
184,664246
185,670089
186,674511
187,679182
188,685274
189,692242
190,699344
191,705825
192,711583
193,716006
194,720886
195,727620
196,734530
197,741059
198,747543
199,753186
200,758022
201,762924
202,769323
203,775984
204,782611
205,788710
206,794344
207,798952
208,803688
209,810307
210,816941
211,823105
212,829225
213,834851
214,839322
215,843947
216,850312
217,856663
218,862790
219,868612
220,874034
221,878221
222,882735
223,888934
224,895101
225,901003
226,906829
227,911772
228,916015
229,920095
230,924723
231,930705
232,936511
233,942226
234,947224
235,951243
236,955731
237,961875
238,967689
239,973236
240,978873
241,983836
242,987729
243,991670
244,997233
245,1003017
246,1008373
247,1013709
248,1018811
249,1022564
250,1026277
251,1031929
252,1037557
253,1043024
254,1048599
255,1053384
256,1057468
257,1061892
258,1067627
259,1073466
260,1079868
261,1085739
262,1090962
263,1095160
264,1099155
265,1104376
266,1110407
267,1116444
268,1122672
269,1128341
270,1132510
271,1137195
272,1143619
273,1150411
274,1156810
275,1163366
276,1169198
277,1173867
278,1179239
279,1186554
280,1193659
281,1200841
282,1208332
283,1215061
284,1220659
285,1226784
286,1235331
287,1244721
288,1253584
289,1262871
290,1270697
291,1277120
292,1284261
293,1293885
294,1304116
295,1313733
296,1323664
297,1333092
298,1340252
299,1348041
300,1358856
301,1370546
302,1381746
303,1392927
304,1402246
305,1410126
306,1418638
307,1430835
308,1442964
309,1454066
310,1464903
311,1474587
312,1482414
313,1491182
314,1503597
315,1516061
316,1528834
317,1541175
318,1551774
319,1559856
320,1568703
321,1581169
322,1593686
323,1606606
324,1619187
325,1630203
326,1638542
327,1647878
328,1661334
329,1675100
330,1688438
331,1701198
332,1712634
333,1721417
334,1731390
335,1745051
336,1758779
337,1771018
338,1780058
339,1787816
340,1796054
341,1805945
342,1820666
343,1835980
344,1849930
345,1860065
346,1868919
347,1877084
348,1887281
349,1901952
350,1916858
351,1931623
352,1946888
353,1959840
354,1969299
355,1979510
356,1996037
357,2012636
358,2028399
359,2043583
360,2057467
361,2067087
362,2077235
363,2092980
364,2110285
365,2126968
366,2142753
367,2157067
368,2166951
369,2177476
370,2194227
371,2211332
372,2227804
373,2242759
374,2255621
375,2265122
376,2275167
377,2290506
378,2305735
379,2319780
380,2333711
381,2345078
382,2352864
383,2361759
384,2375388
385,2388787
386,2401806
387,2413709
388,2423887
389,2430720
390,2437727
391,2447832
392,2458720
393,2469962
394,2480950
395,2489511
396,2496001
397,2502903
398,2513470
399,2523811
400,2534142
401,2543707
402,2551888
403,2558140
404,2565032
405,2574765
406,2585281
407,2595099
408,2604595
409,2612399
410,2618173
411,2625021
412,2634028
413,2643809
414,2653383
415,2662670
416,2670732
417,2676589
418,2683568
419,2693628
420,2703735
421,2713569
422,2723751
423,2732015
424,2738072
425,2745422
426,2756061
427,2766144
428,2776609
429,2787972
430,2797702
431,2804524
432,2812275
433,2823369
434,2835226
435,2846715
436,2857053
437,2865780
438,2872899
439,2880478
440,2892505
441,2905155
442,2918738
443,2931706
444,2942387
445,2950714
446,2959572
447,2972543
448,2986194
449,3000128
450,3012787
451,3024550
452,3034160
453,3044105
454,3058008
455,3072172
456,3085725
457,3100008
458,3113570
459,3123656
460,3134515
461,3149380
462,3164764
463,3180084
464,3194394
465,3207463
466,3217546
467,3228203
468,3241891
469,3256538
470,3270642
471,3284353
472,3297477
473,3307860
474,3318490
475,3331919
476,3345801
477,3359294
478,3372168
479,3384455
480,3394466
481,3405258
482,3419245
483,3432469
484,3445593
485,3458335
486,3469444
487,3479500
488,3488436
489,3500531
490,3512880
491,3524558
