0,17
1,25
2,44
3,59
4,83
5,109
6,136
7,175
8,219
9,265
10,310
11,368
12,432
13,499
14,572
15,645
16,731
17,825
18,922
19,1030
20,1127
21,1273
22,1395
23,1528
24,1670
25,1776
26,1874
27,2010
28,2127
29,2248
30,2361
31,2461
32,2619
33,2700
34,2764
35,2801
36,2861
37,2926
38,2980
39,3053
40,3120
41,3205
42,3288
43,3391
44,3497
45,3603
46,3832
47,4029
48,4306
49,4638
50,4994
51,5446
52,5867
53,6576
54,7230
55,8067
56,9068
57,10194
58,11615
59,13279
60,14969
61,16966
62,19552
63,22189
64,25318
65,28862
66,32714
67,36215
68,40513
69,45262
70,50636
71,57050
72,63261
73,69583
74,74862
75,80628
76,88433
77,95457
78,103305
79,110600
80,117026
81,122835
82,128664
83,136251
84,144556
85,151638
86,160246
87,167014
88,172045
89,177875
90,185385
91,192128
92,199063
93,205642
94,211907
95,216008
96,220928
97,228115
98,234904
99,240926
100,247011
101,252877
102,256945
103,261455
104,267601
105,274498
106,280429
107,286160
108,290724
109,295344
110,299290
111,305313
112,310610
113,316125
114,321538
115,326198
116,329769
117,333701
118,339124
119,344061
120,349289
121,354260
122,358598
123,362218
124,366002
125,370195
126,375600
127,380472
128,385520
129,389912
130,393504
131,397137
132,402249
133,407424
134,412631
135,417463
136,421883
137,425777
138,429548
139,434691
140,440070
141,445130
142,449956
143,454515
144,458262
145,462220
146,469106
147,474413
148,479722
149,485015
150,489596
151,493414
152,496936
153,502285
154,507312
155,512358
156,517189
157,521779
158,525505
159,529582
160,534884
161,539914
162,545136
163,550400
164,555104
165,559004
166,563119
167,568955
168,574510
169,580139
170,585718
171,590921
172,595451
173,599796
174,605695
175,611613
176,617756
177,623601
178,628880
179,633513
180,638048
181,644328
182,651497
183,657944
184,664290
185,670134
186,674563
187,679246
188,685341
189,692312
190,699419
191,705908
192,711671
193,716103
194,720989
195,727724
196,734636
197,741171
198,747657
199,753303
200,758147
201,763052
202,769456
203,776118
204,782750
205,788849
206,794485
207,799097
208,803841
209,810463
210,817096
211,823263
212,829390
213,835013
214,839490
215,844117
216,850479
217,856829
218,862953
219,868774
220,874194
221,878383
222,882896
223,889108
224,895274
225,901177
226,907001
227,911942
228,916189
229,920268
230,924897
231,930878
232,936683
233,942400
234,947394
235,951415
236,955904
237,962047
238,967861
239,973408
240,979044
241,984008
242,987905
243,991845
244,997406
245,1003188
246,1008544
247,1013882
248,1018981
249,1022734
250,1026448
251,1032099
252,1037726
253,1043189
254,1048765
255,1053549
256,1057633
257,1062057
258,1067792
259,1073628
260,1080027
261,1085901
262,1091123
263,1095318
264,1099314
265,1104529
266,1110558
267,1116594
268,1122819
269,1128490
270,1132655
271,1137343
272,1143763
273,1150548
274,1156950
275,1163499
276,1169329
277,1173998
278,1179373
279,1186677
280,1193777
281,1200953
282,1208441
283,1215167
284,1220772
285,1226895
286,1235434
287,1244820
288,1253679
289,1262963
290,1270785
291,1277203
292,1284356
293,1293973
294,1304189
295,1313801
296,1323731
297,1333158
298,1340319
299,1348105
300,1358917
301,1370606
302,1381792
303,1392963
304,1402282
305,1410171
306,1418679
307,1430876
308,1443001
309,1454085
310,1464926
311,1474592
312,1482417
313,1491202
314,1503608
315,1516064
316,1528836
317,1541162
318,1551726
319,1559844
320,1568667
321,1581120
322,1593648
323,1606571
324,1619148
325,1630137
326,1638477
327,1647836
328,1661280
329,1675049
330,1688395
331,1701102
332,1712537
333,1721331
334,1731287
335,1744950
336,1758662
337,1770893
338,1779951
339,1787697
340,1795940
341,1805851
342,1820515
343,1835837
344,1849797
345,1859904
346,1868770
347,1876916
348,1887114
349,1901778
350,1916660
351,1931437
352,1946688
353,1959622
354,1969081
355,1979286
356,1995802
357,2012396
358,2028154
359,2043320
360,2057180
361,2066775
362,2076932
363,2092686
364,2109975
365,2126648
366,2142394
367,2156702
368,2166568
369,2177098
370,2193846
371,2210928
372,2227393
373,2242338
374,2255192
375,2264671
376,2274721
377,2290048
378,2305279
379,2319293
380,2333224
381,2344580
382,2352357
383,2361282
384,2374846
385,2388260
386,2401278
387,2413173
388,2423343
389,2430177
390,2437178
391,2447276
392,2458172
393,2469392
394,2480382
395,2488942
396,2495422
397,2502325
398,2512873
399,2523220
400,2533534
401,2543095
402,2551270
403,2557524
404,2564409
405,2574132
406,2584639
407,2594453
408,2603940
409,2611739
410,2617516
411,2624369
412,2633366
413,2643143
414,2652710
415,2661999
416,2670059
417,2675918
418,2682895
419,2692948
420,2703056
421,2712888
422,2723062
423,2731338
424,2737387
425,2744735
426,2755370
427,2765451
428,2775921
429,2787282
430,2797007
431,2803826
432,2811582
433,2822667
434,2834529
435,2846017
436,2856350
437,2865072
438,2872187
439,2879775
440,2891790
441,2904450
442,2918031
443,2930999
444,2941668
445,2950000
446,2958859
447,2971831
448,2985487
449,2999419
450,3012064
451,3023831
452,3033438
453,3043382
454,3057294
455,3071441
456,3084986
457,3099269
458,3112825
459,3122917
460,3133765
461,3148639
462,3164013
463,3179331
464,3193637
465,3206699
466,3216781
467,3227444
468,3241126
469,3255774
470,3269865
471,3283578
472,3296703
473,3307080
474,3317712
475,3331125
476,3344998
477,3358483
478,3371344
479,3383612
480,3393618
481,3404400
482,3418385
483,3431600
484,3444722
485,3457500
